,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,F,M,College,Doctorate,Graduate,High School,Post-Graduate,Uneducated,Divorced,Married,Single,Blue,Gold,Silver
3539,0.3069306930693069,0.4984984984984985,0.4974974974974975,0.1091091091091091,0.11211211211211211,0.6153751052835587,0.27977977977977975,0.6764508410849874,0.482982982982983,0.6171171171171171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3540,0.504950495049505,0.8828828828828829,0.27877877877877877,0.7352352352352352,0.6691691691691692,0.179409882845409,0.8578578578578578,0.479643533055996,0.38788788788788786,0.5535535535535535,0.9911473702482209,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3541,0.0,0.7857857857857857,0.4974974974974975,0.1091091091091091,0.34184184184184185,0.8835672528074171,0.40540540540540543,0.4883802795930942,0.8078078078078078,0.6726726726726726,0.2702702702702703,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3543,0.3069306930693069,0.4984984984984985,0.4974974974974975,0.3788788788788789,0.34184184184184185,0.800313021702838,0.2067067067067067,0.649747541854903,0.9739739739739739,0.7757757757757757,0.3383383383383383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3545,0.504950495049505,0.4984984984984985,0.4974974974974975,0.7352352352352352,0.9074074074074074,0.6407266811279826,0.2147147147147147,0.6026026026026026,0.8268268268268268,0.4129129129129129,0.4274274274274274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3547,0.3069306930693069,0.2982982982982983,1.0,0.7352352352352352,0.6691691691691692,0.5506176662040395,0.8353353353353353,0.554418156700709,0.8693693693693694,0.35435435435435436,0.544436400686401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3549,0.3069306930693069,0.07707707707707707,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.2612366320626426,0.1011011011011011,0.6891234712973843,0.6856856856856857,0.47297297297297297,0.7432432432432432,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3550,0.3069306930693069,0.7287287287287287,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.17170252079922646,0.16066066066066065,0.5350692986140277,0.4974974974974975,0.3843843843843844,0.8893893893893895,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3551,0.3069306930693069,0.6656656656656657,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.5455714614290665,0.777274506514567,0.8154455825688703,0.7077077077077077,0.4419419419419419,0.5705705705705706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3552,1.0,0.2122122122122122,1.0,0.3788788788788789,0.6691691691691692,0.8420888706045908,0.05105105105105105,0.41495753995754,0.3683683683683684,0.12862862862862862,0.4194194194194194,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3554,0.702970297029703,0.2982982982982983,0.4974974974974975,0.7352352352352352,0.34184184184184185,0.9557024756778904,0.14014014014014015,0.44054988368576,0.607107107107107,0.6171171171171171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3555,0.504950495049505,0.6966966966966966,0.11411411411411411,0.7352352352352352,0.9074074074074074,0.9381593007644463,0.00139344652826032,0.10311072662066043,0.04054054054054054,0.003209391918022678,0.25225225225225223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3557,0.504950495049505,0.9359359359359358,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.8108799180469481,0.062377662103501715,0.5399882460401193,0.44244244244244246,0.7442442442442443,0.3808808808808809,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3559,0.702970297029703,0.4984984984984985,0.4974974974974975,0.1091091091091091,0.34184184184184185,0.22593837360676738,0.6131131131131131,0.7477477477477478,0.5475475475475475,0.45945945945945943,0.7447447447447447,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3562,0.3069306930693069,0.8613613613613613,0.27877877877877877,0.7352352352352352,0.0,0.10476679462762958,0.47297297297297297,0.6256256256256256,0.607107107107107,0.28228228228228225,0.8088088088088088,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3563,0.504950495049505,0.3633633633633634,0.7027027027027026,0.7352352352352352,0.34184184184184185,0.5224747112540896,0.31181181181181183,0.6168682732939009,0.6856856856856857,0.6431431431431431,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3564,0.504950495049505,0.011511511511511512,0.27877877877877877,0.3788788788788789,0.34184184184184185,0.31809726282221634,0.7757757757757757,0.624248434985962,0.7077077077077077,0.29229229229229226,0.7127127127127127,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3567,0.3069306930693069,0.4984984984984985,0.4974974974974975,1.0,0.11211211211211211,0.689186768101688,0.8308308308308309,0.4955696193148884,0.6661661661661662,0.9642899278379228,0.3433433433433433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3568,1.0,0.4984984984984985,0.4974974974974975,0.3788788788788789,0.34184184184184185,1.0,0.4664664664664665,0.5640487190256195,0.7687687687687688,0.15765765765765766,0.2702702702702703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3569,1.0,0.9359359359359358,0.27877877877877877,0.7352352352352352,0.34184184184184185,0.845196780047314,0.31181181181181183,0.4902291372987009,0.5860860860860861,0.47697697697697694,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3571,0.3069306930693069,0.6336336336336337,1.0,0.3788788788788789,0.34184184184184185,0.7036748566168661,0.14364364364364363,0.4691710436172642,0.44244244244244246,0.26226226226226224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3572,0.702970297029703,0.7287287287287287,0.7027027027027026,0.3788788788788789,0.6691691691691692,0.8398599276045208,0.11861861861861861,0.7887887887887888,0.4974974974974975,0.1449916017712628,0.3353353353353353,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3573,0.504950495049505,1.0,0.7027027027027026,0.7352352352352352,0.34184184184184185,0.7355783902037258,0.54004004004004,0.5731195440616552,0.607107107107107,0.7032032032032032,0.45045045045045046,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3574,0.3069306930693069,0.24224224224224222,0.27877877877877877,0.7352352352352352,0.9074074074074074,0.6397689035616786,0.8043043043043043,0.6483464596672144,0.45395395395395394,0.3113113113113113,0.5165165165165165,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3575,0.3069306930693069,0.4984984984984985,0.11411411411411411,0.7352352352352352,0.6691691691691692,0.2083103837489802,0.3148148148148148,0.42302109735981264,0.1816816816816817,0.5710710710710711,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3576,0.3069306930693069,0.16016016016016016,0.27877877877877877,0.3788788788788789,0.9074074074074074,0.5638736410829434,0.934934934934935,0.4334254952811655,0.44244244244244246,0.6486486486486487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3578,0.504950495049505,0.2702702702702703,0.4974974974974975,0.7352352352352352,0.34184184184184185,0.3388254052617593,0.22622622622622623,0.5437878286913475,0.44244244244244246,0.7442442442442443,0.9729729729729729,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3579,0.3069306930693069,0.3303303303303303,0.4974974974974975,0.1091091091091091,0.9074074074074074,0.733537349008201,0.3923923923923924,0.9355126388650157,0.7077077077077077,0.1266266266266266,0.4144144144144144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3580,0.504950495049505,0.6966966966966966,0.27877877877877877,0.7352352352352352,0.6691691691691692,0.3548978988137268,0.9484141895906602,0.4741919922817172,0.4189189189189189,0.6351351351351351,0.7917917917917918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3581,0.3069306930693069,0.4984984984984985,0.7027027027027026,0.1091091091091091,0.9074074074074074,0.4184184184184184,0.06306306306306306,0.7993661210378306,0.7687687687687688,0.34984984984984985,0.8998998998998999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3582,0.702970297029703,0.7592592592592593,0.27877877877877877,0.7352352352352352,0.9074074074074074,0.7650735028069781,0.11611611611611611,0.5925925925925926,0.7882882882882882,0.14751958224543085,0.47847847847847846,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3583,0.702970297029703,0.3633633633633634,0.4974974974974975,0.3788788788788789,0.6691691691691692,0.31431431431431434,0.6436436436436437,0.5028242673567876,0.5655655655655656,0.8888888888888888,0.7402088772845952,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3585,0.3069306930693069,0.2982982982982983,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.3966820663586728,0.15115115115115116,0.5656452594997788,0.3788788788788789,0.7117117117117117,0.675853631409187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3586,1.0,0.24224224224224222,1.0,0.3788788788788789,0.9074074074074074,0.9822413048448972,0.5635635635635636,0.4912849788010296,0.4974974974974975,0.8338338338338338,0.35685685685685686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3588,0.504950495049505,0.2702702702702703,0.27877877877877877,0.3788788788788789,0.34184184184184185,0.8367956562917971,0.6836836836836837,0.3334192550586416,0.3313313313313313,0.07157157157157157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3589,0.702970297029703,1.0,0.27877877877877877,0.7352352352352352,0.34184184184184185,0.8365213938618319,0.8478478478478478,0.3153153153153153,0.3313313313313313,0.26626626626626626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3591,1.0,0.8378378378378378,0.4974974974974975,0.7352352352352352,0.34184184184184185,0.3509709785860413,0.6196196196196196,0.6806806806806807,0.8268268268268268,0.8778778778778779,0.8388388388388388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3592,0.3069306930693069,0.8378378378378378,0.27877877877877877,0.7352352352352352,0.9074074074074074,0.0,0.18118118118118118,0.4654081574496799,0.6476476476476476,0.4564564564564565,0.8808808808808809,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3593,0.702970297029703,0.7287287287287287,1.0,0.3788788788788789,0.34184184184184185,0.6624206199397853,0.08808808808808809,0.7492492492492493,0.6856856856856857,0.47297297297297297,0.3808808808808809,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3595,0.702970297029703,0.13413413413413414,0.4974974974974975,0.1091091091091091,0.6691691691691692,0.6600259600259599,0.5890890890890891,0.23658600888401518,0.3088088088088088,0.7277277277277278,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3596,0.702970297029703,0.7592592592592593,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.8455232269064289,0.0,0.03279696628061905,0.05655655655655656,0.0,0.4934934934934935,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3597,0.3069306930693069,0.6656656656656657,0.27877877877877877,0.7352352352352352,0.6691691691691692,0.7477477477477478,0.0995995995995996,0.3153153153153153,0.2702702702702703,0.023523523523523524,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3598,1.0,0.18568568568568566,0.11411411411411411,0.3788788788788789,0.6691691691691692,0.7662960574708283,0.06806806806806806,0.16209486797722092,0.35235235235235235,0.6366366366366366,0.5455455455455456,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3599,0.504950495049505,0.7287287287287287,1.0,0.3788788788788789,0.34184184184184185,0.666602294855083,0.19019019019019018,0.5238561311750384,0.7487487487487487,0.537037037037037,0.5435435435435435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3602,0.504950495049505,0.4984984984984985,0.27877877877877877,0.7352352352352352,0.34184184184184185,0.7045950053410703,0.508008008008008,0.6271944857975522,0.5655655655655656,0.4254254254254254,0.6186186186186187,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3604,0.504950495049505,0.18568568568568566,0.7027027027027026,0.1091091091091091,0.6691691691691692,0.17717717717717718,0.7817817817817818,0.4414287727699575,0.4189189189189189,0.8178178178178178,0.7207207207207207,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3606,0.0,0.3303303303303303,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.9744353089704855,0.2707707707707708,0.5762429095762429,0.6856856856856857,0.10677344010677343,0.2902902902902903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3607,0.0,0.3303303303303303,0.7027027027027026,0.7352352352352352,0.34184184184184185,0.6495930569042297,0.7832832832832832,0.49573417419394056,0.40740740740740744,0.955955955955956,0.4014014014014014,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3611,0.504950495049505,0.2982982982982983,0.27877877877877877,0.1091091091091091,0.34184184184184185,0.38589299959858336,0.44844844844844844,0.4273808718884907,0.5860860860860861,0.47697697697697694,0.6556556556556556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3615,0.3069306930693069,0.2982982982982983,0.7027027027027026,0.3788788788788789,0.34184184184184185,0.2203029497741164,0.8138138138138138,0.543183630082381,0.4974974974974975,0.9461146539798226,0.7887887887887888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3616,0.3069306930693069,0.18568568568568566,1.0,0.7352352352352352,0.6691691691691692,0.5448911649951511,0.9059059059059059,0.45145145145145144,0.44244244244244246,0.7442442442442443,0.4994994994994995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3617,0.0,0.6656656656656657,0.27877877877877877,0.3788788788788789,0.34184184184184185,0.8178178178178178,0.42342342342342343,0.320653987320654,0.3313313313313313,0.3688688688688689,0.2677677677677678,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3618,0.3069306930693069,0.7857857857857857,0.27877877877877877,0.97997997997998,0.11211211211211211,0.3968920621587568,0.25675675675675674,0.48949881047744837,0.513013013013013,0.537037037037037,0.9811239811239811,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3620,0.504950495049505,0.07707707707707707,0.27877877877877877,0.1091091091091091,0.9074074074074074,0.8010836609078382,0.8274501843232961,0.23576916477430257,0.0845845845845846,0.8858858858858859,0.4184184184184184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3624,0.3069306930693069,0.7592592592592593,0.4974974974974975,0.1091091091091091,0.11211211211211211,0.1288305831710567,0.055055055055055056,0.8681181181181181,0.7277277277277278,0.11761761761761762,0.5779432545633308,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3625,0.3069306930693069,0.2702702702702703,0.7027027027027026,0.7352352352352352,0.6691691691691692,0.5821273516642547,0.934934934934935,0.5369822485207101,0.9039039039039038,0.3088088088088088,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3626,0.3069306930693069,0.6336336336336337,0.7027027027027026,0.7352352352352352,0.9074074074074074,0.7833832390429362,0.11461461461461461,0.4395803183791607,0.38788788788788786,0.19019019019019018,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3627,0.3069306930693069,0.18568568568568566,0.27877877877877877,0.7352352352352352,0.6691691691691692,0.3813813813813814,0.6876876876876877,0.5829134892668976,0.7077077077077077,0.5210210210210211,0.7637637637637638,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3629,0.702970297029703,0.13413413413413414,0.27877877877877877,0.3788788788788789,0.11211211211211211,0.7364701707579604,0.1781781781781782,0.39171976266985026,0.35235235235235235,0.05980756205307102,0.5705705705705706,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3630,0.504950495049505,0.4984984984984985,1.0,0.1091091091091091,0.6691691691691692,0.38538538538538536,0.8588588588588588,0.5132532532532533,0.4974974974974975,0.9863863863863863,0.5395395395395395,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3632,1.0,0.4984984984984985,0.27877877877877877,0.3788788788788789,0.9074074074074074,0.8744751845568699,0.7037037037037037,0.6552607109479146,0.8268268268268268,0.7117117117117117,0.3655352480417753,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3634,0.3069306930693069,0.6656656656656657,1.0,0.7352352352352352,0.34184184184184185,0.4376729370350192,0.5680680680680681,0.5177852806766251,0.4189189189189189,0.7357357357357357,0.80050801509725,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3635,0.3069306930693069,0.4984984984984985,1.0,0.7352352352352352,0.11211211211211211,0.0,0.8248248248248248,0.7765081052351848,0.4189189189189189,0.24674674674674674,0.7271540469973891,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3637,0.504950495049505,0.6656656656656657,0.4974974974974975,0.3788788788788789,0.11211211211211211,0.9072796623306533,0.33483483483483484,0.37037037037037035,0.3683683683683684,0.12862862862862862,0.2902902902902903,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3639,1.0,0.2122122122122122,0.7027027027027026,0.3788788788788789,0.34184184184184185,0.875076798796441,0.08058058058058058,0.2575842902717376,0.3973973973973974,0.8128128128128128,0.3868868868868869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3640,0.702970297029703,0.4984984984984985,0.7027027027027026,0.7352352352352352,0.11211211211211211,0.90691231753383,0.1066066066066066,0.5317868941464448,0.7687687687687688,0.43043043043043044,0.2867867867867868,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3642,0.702970297029703,0.6336336336336337,0.4974974974974975,0.1091091091091091,0.6691691691691692,0.5161878974284421,0.8348348348348348,0.4924558112196082,0.482982982982983,0.7922922922922924,0.7371346014289317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3644,0.3069306930693069,0.4984984984984985,0.4974974974974975,0.97997997997998,0.11211211211211211,0.2545879212545879,0.40040040040040037,0.8902111191239028,0.7687687687687688,0.43043043043043044,0.9632576873956183,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3645,0.504950495049505,0.4984984984984985,0.4974974974974975,0.7352352352352352,0.34184184184184185,0.8382269681316312,0.8948948948948949,0.6556556556556556,0.7277277277277278,0.7952952952952952,0.45295295295295296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3647,0.3069306930693069,0.16016016016016016,0.27877877877877877,0.1091091091091091,0.6691691691691692,0.2696029362696029,0.7097097097097097,0.5943598771184978,0.45395395395395394,0.7862862862862863,0.9464464464464464,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3648,0.3069306930693069,0.4984984984984985,1.0,0.1091091091091091,0.6691691691691692,0.8819418791832585,0.12512512512512514,0.5910910910910911,0.482982982982983,0.3323323323323323,0.3433433433433433,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3649,0.504950495049505,0.957957957957958,0.4974974974974975,0.3788788788788789,0.34184184184184185,0.6437706715630156,0.9433427762039662,0.4270397302009765,0.4674674674674675,0.3658658658658659,0.4394394394394394,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3650,0.3069306930693069,0.18568568568568566,0.7027027027027026,0.7352352352352352,0.34184184184184185,0.32932932932932935,0.3633633633633634,0.5935935935935935,0.7687687687687688,0.5840840840840841,0.8011708869753033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3653,0.504950495049505,0.9359359359359358,0.27877877877877877,0.7352352352352352,0.9074074074074074,0.14114114114114115,0.15865865865865864,0.27759309269930826,0.2702702702702703,0.25225225225225223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3654,0.702970297029703,0.4984984984984985,0.7027027027027026,0.3788788788788789,0.9074074074074074,0.8050929617449257,0.16766766766766766,0.34621101003561416,0.3683683683683684,0.8448448448448448,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3656,1.0,0.1126126126126126,0.27877877877877877,0.3788788788788789,0.34184184184184185,0.9806862284909613,0.7467467467467468,0.534113243678461,0.8693693693693694,0.501001001001001,0.2606511331343546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3659,1.0,0.2702702702702703,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.8528072837632777,0.6856856856856857,0.581473660148385,0.5295295295295295,0.25225225225225223,0.3713713713713714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3662,0.3069306930693069,0.13413413413413414,0.4974974974974975,0.3788788788788789,0.34184184184184185,0.25425425425425424,0.7417417417417418,0.7720694645441389,0.6476476476476476,0.6301301301301301,0.6556556556556556,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3663,1.0,0.2122122122122122,0.7027027027027026,0.7352352352352352,0.6691691691691692,0.7162311371055401,0.3463463463463463,0.5655325443786983,0.8483483483483483,0.25925925925925924,0.3013013013013013,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3666,0.504950495049505,0.7287287287287287,0.7027027027027026,0.3788788788788789,0.34184184184184185,0.5143238133244435,0.8618618618618619,0.5169652051748949,0.8078078078078078,0.8974561810132279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3669,0.702970297029703,0.7287287287287287,1.0,0.1091091091091091,0.9074074074074074,0.5705466773305969,0.2937937937937938,0.31834180221277,0.31931931931931934,0.4179179179179179,0.48348348348348347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3671,0.504950495049505,0.3633633633633634,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.2579657234279977,0.1941941941941942,0.45045045045045046,0.513013013013013,0.537037037037037,0.6501501501501502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3673,1.0,0.8828828828828829,1.0,0.7352352352352352,0.6691691691691692,0.5131438277464155,0.4454454454454454,0.4781012644026342,0.43093093093093093,0.9372706039372706,0.7527527527527528,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
